nome;sigla;municipio;id_uf;uf
CENTRO UNIVERSITÁRIO METROPOLITANO DE SÃO PAULO;UNIMESP;Guarulhos;35;SP
CENTRO UNIVERSITÁRIO DE VOLTA REDONDA;UNIFOA;Volta Redonda;33;RJ
CENTRO DE ENSINO SUPERIOR DE VALENÇA;CESVA;Valença;33;RJ
FACULDADE DE EDUCAÇÃO CIÊNCIAS E LETRAS DON DOMÊNICO;FECLE;Guarujá;35;SP
FACULDADE DE ADMINISTRAÇÃO CIÊNCIAS ECON E CONTÁBEIS DE GUARATINGUETÁ;FACEAG;Guaratinguetá;35;SP
FACULDADE DE EDUCAÇÃO DE GUARATINGUETÁ;FACEG;Guaratinguetá;35;SP
UNIVERSIDADE DO SUL DE SANTA CATARINA;UNISUL;Tubarão;42;SC
FACULDADE DE CIÊNCIAS E LETRAS DE BRAGANÇA PAULISTA;FESB;Bragança Paulista;35;SP
UNIVERSIDADE DE FRANCA;UNIFRAN;Franca;35;SP
ESCOLA SUPERIOR DE CIÊNCIAS DA SANTA CASA DE MISERICÓRDIA DE VITÓRIA;EMESCAM;Vitória;32;ES
CENTRO UNIVERSITÁRIO MONTE SERRAT;UNIMONTE;Santos;35;SP
FACULDADE DE MEDICINA DE CAMPOS;FMC;Campos dos Goytacazes;33;RJ
FACULDADE TRIÂNGULO MINEIRO;FTM;Ituiutaba;31;MG
FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DO SUL DE MINAS - FACESM;FACESM;Itajubá;31;MG
ESCOLA DE ENFERMAGEM WENCESLAU BRAZ;EEWB;Itajubá;31;MG
UNIVERSIDADE VALE DO RIO DOCE;UNIVALE;Governador Valadares;31;MG
CENTRO UNIVERSITÁRIO DE BARRA MANSA;UBM;Barra Mansa;33;RJ
CENTRO UNIVERSITÁRIO ANHANGUERA DE NITERÓI;UNIAN;Niterói;33;RJ
CENTRO UNIVERSITÁRIO MOACYR SREDER BASTOS;UNIMSB;Rio de Janeiro;33;RJ
FACULDADE DE EDUCAÇÃO SÃO LUÍS;FESL;Jaboticabal;35;SP
CENTRO UNIVERSITÁRIO DO DISTRITO FEDERAL;UDF;Brasília;53;DF
UNIVERSIDADE CATÓLICA DO SALVADOR;UCSAL;Salvador;29;BA
UNIVERSIDADE DE MOGI DAS CRUZES;UMC;Mogi das Cruzes;35;SP
CENTRO UNIVERSITÁRIO CELSO LISBOA;UCL;Rio de Janeiro;33;RJ
UNIVERSIDADE BRAZ CUBAS;UBC;Mogi das Cruzes;35;SP
PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS;PUC GOIÁS;Goiânia;52;GO
PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;PUC-RIO;Rio de Janeiro;33;RJ
FACULDADE DE MÚSICA DO ESPÍRITO SANTO;FAMES;Vitória;32;ES
UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL;UNIJUI;Ijuí;43;RS
FACULDADES INTEGRADAS DE ITAPETININGA;FII;Itapetininga;35;SP
ESCOLA BAHIANA DE MEDICINA E SAÚDE PÚBLICA;EBMSP;Salvador;29;BA
CENTRO UNIVERSITÁRIO DE MANDAGUARI - UNIMAN;FAFIMAN;Mandaguari;41;PR
FACULDADE DE CIÊNCIAS DA FUNDAÇÃO INSTITUTO TECNOLÓGICO DE OSASCO;FAC-FITO;Osasco;35;SP
FACULDADE DE CIÊNCIAS HUMANAS DE ITABIRA;FACHI;Itabira;31;MG
FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E CONTÁBEIS DE ITABIRA;FACCI;Itabira;31;MG
PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;PUCSP;São Paulo;35;SP
UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;UERJ;Rio de Janeiro;33;RJ
UNIVERSIDADE FEDERAL DO MARANHÃO;UFMA;São Luís;21;MA
UNIVERSIDADE FEDERAL DO ACRE;UFAC;Rio Branco;12;AC
UNIVERSIDADE ESTADUAL DA PARAÍBA;UEPB;Campina Grande;25;PB
FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE BOA ESPERANÇA;FAFIBE;Boa Esperança;31;MG
UNIVERSIDADE DE FORTALEZA;UNIFOR;Fortaleza;23;CE
UNIVERSIDADE ESTADUAL DO MARANHÃO;UEMA;São Luís;21;MA
UNIVERSIDADE FEDERAL DO PARÁ;UFPA;Belém;15;PA
UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UFRN;Natal;24;RN
UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;Curitiba;41;PR
UNIVERSIDADE FEDERAL FLUMINENSE;UFF;Niterói;33;RJ
UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;UFES;Vitória;32;ES
UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;Seropédica;33;RJ
UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;Belo Horizonte;31;MG
UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;Juiz de Fora;31;MG
UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;Maceió;27;AL
UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Salvador;29;BA
UNIVERSIDADE FEDERAL DA PARAÍBA;UFPB;João Pessoa;25;PB
UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;Recife;26;PE
UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;Porto Alegre;43;RS
UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;Santa Maria;43;RS
UNIVERSIDADE FEDERAL DO CEARÁ;UFC;Fortaleza;23;CE
UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Goiânia;52;GO
UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;Florianópolis;42;SC
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;Rio de Janeiro;33;RJ
UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;Recife;26;PE
UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;UTFPR;Curitiba;41;PR
UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO;UFERSA;Mossoró;24;RN
UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA;UFRA;Belém;15;PA
UNIVERSIDADE FEDERAL DE SÃO PAULO;UNIFESP;São Paulo;35;SP
UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;Lavras;31;MG
CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA;CEFET/RJ;Rio de Janeiro;33;RJ
CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS;CEFET/MG;Belo Horizonte;31;MG
UNIVERSIDADE FEDERAL DE ALFENAS;UNIFAL-MG;Alfenas;31;MG
UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;Diamantina;31;MG
UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;UFTM;Uberaba;31;MG
UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI;UNIFEI;Itajubá;31;MG
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA;IFBA;Salvador;29;BA
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;São Luís;21;MA
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;IFRS;Bento Gonçalves;43;RS
INSTITUTO TECNOLÓGICO DE AERONÁUTICA;ITA;São José dos Campos;35;SP
UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL;USCS;São Caetano do Sul;35;SP
FACULDADE DE DIREITO DE CACHOEIRO DO ITAPEMIRIM;FDCI;Cachoeiro de Itapemirim;32;ES
FACULDADE DE CIÊNCIAS CONTÁBEIS E ADMINISTRATIVAS DE CACHOEIRO DO ITAPEMIRIM;FACCACI;Cachoeiro de Itapemirim;32;ES
UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;UNIOESTE;Cascavel;41;PR
CENTRO UNIVERSITÁRIO METODISTA BENNETT;BENNETT;Rio de Janeiro;33;RJ
CENTRO UNIVERSITÁRIO CESMAC;CESMAC;Maceió;27;AL
FACULDADES INTEGRADAS SILVA E SOUZA;FAU;Rio de Janeiro;33;RJ
FACULDADE CENECISTA DE CAPIVARI;FACECAP;Capivari;35;SP
FACULDADE CENECISTA DE OSÓRIO;FACOS;Osório;43;RS
FACULDADE CENECISTA DE VARGINHA;FACECA;Varginha;31;MG
FACULDADE CNEC FARROUPILHA;;Farroupilha;43;RS
INSTITUTO MILITAR DE ENGENHARIA;IME;Rio de Janeiro;33;RJ
UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;Pelotas;43;RS
ESCOLA SUPERIOR DE PROPAGANDA E MARKETING;ESPM;São Paulo;35;SP
FACULDADE DE ENGENHARIA SÃO PAULO;FESP;São Paulo;35;SP
FACULDADE DE DIREITO MILTON CAMPOS;FDMC;Nova Lima;31;MG
FACULDADES INTEGRADAS MARIA THEREZA;FAMATH;Niterói;33;RJ
CENTRO UNIVERSITÁRIO LA SALLE;UNILASALLE;Canoas;43;RS
Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul;Católica em Jaraguá;Jaraguá do Sul;42;SC
FACULDADE DE ENFERMAGEM LUIZA DE MARILLAC;FELM;Rio de Janeiro;33;RJ
FACULDADES ASSOCIADAS DE UBERABA - FAZU;FAZU;Uberaba;31;MG
CENTRO UNIVERSITÁRIO DE UNIÃO DA VITÓRIA;UNIUV;União da Vitória;41;PR
FACULDADE DE CIÊNCIAS CONTÁBEIS E ADMINISTRATIVAS DE AVARÉ;IESA/FACCAA;Avaré;35;SP
FACULDADE DE ADMINISTRAÇÃO DE GOVERNADOR VALADARES;FAGV;Governador Valadares;31;MG
FACULDADE SANTA CECÍLIA;FASC;Pindamonhangaba;35;SP
FACULDADE DE FORMAÇÃO DE PROFESSORES DE SERRA TALHADA;FAFOPST;Serra Talhada;26;PE
FACULDADE PIO DÉCIMO;FPD;Aracaju;28;SE
FACULDADES INTEGRADAS CORAÇÃO DE JESUS;FAINC;Santo André;35;SP
UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;Cuiabá;51;MT
UNIVERSIDADE DE BRASÍLIA;UNB;Brasília;53;DF
UNIVERSIDADE FEDERAL DE SERGIPE;UFS;São Cristóvão;28;SE
UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Manaus;13;AM
UNIVERSIDADE FEDERAL DO PIAUÍ;UFPI;Teresina;22;PI
UNIVERSIDADE FEDERAL DE OURO PRETO;UFOP;Ouro Preto;31;MG
UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;35;SP
UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;Viçosa;31;MG
UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;Londrina;41;PR
PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUCPR;Curitiba;41;PR
UNIVERSIDADE CATÓLICA DE PERNAMBUCO;UNICAP;Recife;26;PE
UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;Rio Grande;43;RS
UNIVERSIDADE DE CAXIAS DO SUL;UCS;Caxias do Sul;43;RS
UNIVERSIDADE DO VALE DO RIO DOS SINOS;UNISINOS;São Leopoldo;43;RS
UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;UCP;Petrópolis;33;RJ
UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;Uberlândia;31;MG
UNIVERSIDADE CATÓLICA DE PELOTAS;UCPEL;Pelotas;43;RS
PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;PUC-CAMPINAS;Campinas;35;SP
UNIVERSIDADE DE PASSO FUNDO;UPF;Passo Fundo;43;RS
PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUCRS;Porto Alegre;43;RS
UNIVERSIDADE PRESBITERIANA MACKENZIE;MACKENZIE;São Paulo;35;SP
UNIVERSIDADE FEEVALE;FEEVALE;Novo Hamburgo;43;RS
UNIVERSIDADE ESTADUAL DE SANTA CRUZ;UESC;Ilhéus;29;BA
ESCOLA NACIONAL DE CIÊNCIAS ESTATÍSTICAS;ENCE;Rio de Janeiro;33;RJ
UNIVERSIDADE VALE DO RIO VERDE;UNINCOR;Três Corações;31;MG
UNIVERSIDADE ESTADUAL DO CEARÁ;UECE;Fortaleza;23;CE
UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO;UNIFENAS;Alfenas;31;MG
CENTRO DE EDUCAÇÃO TÉCNICA DA UTRAMIG;UTRAMIG;Belo Horizonte;31;MG
UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL;UNCISAL;Maceió;27;AL
FACULDADE DE TECNOLOGIA DE SOROCABA;FATEC SO;Sorocaba;35;SP
FACULDADE DE TECNOLOGIA DE SÃO PAULO;FATEC-SP;São Paulo;35;SP
FACULDADE DE TECNOLOGIA DE AMERICANA;FATEC-AM;Americana;35;SP
FACULDADE DE TECNOLOGIA RUBENS LARA;FATEC-BS;Santos;35;SP
FACULDADE DE TECNOLOGIA DE JAHU;FATEC-JAHU;Jaú;35;SP
UNIVERSIDADE DO ESTADO DO PARÁ;UEPA;Belém;15;PA
UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Salvador;29;BA
FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA;UDESC;Florianópolis;42;SC
UNIVERSIDADE ESTADUAL DE GOIÁS;UEG;Anápolis;52;GO
UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Campinas;35;SP
UNIVERSIDADE DE SÃO PAULO;USP;São Paulo;35;SP
UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;São Paulo;35;SP
UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Maringá;41;PR
FACULDADE DE DIREITO DE SÃO BERNARDO DO CAMPO;FDSBC;São Bernardo do Campo;35;SP
FACULDADE DE DIREITO DE FRANCA;FDF;Franca;35;SP
CENTRO UNIVERSITÁRIO MUNICIPAL DE FRANCA;UNI-FACEF;Franca;35;SP
ESCOLA DE ENGENHARIA DE PIRACICABA;EEP/FUMEP;Piracicaba;35;SP
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE PENÁPOLIS;FAFIPE;Penápolis;35;SP
UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Mossoró;24;RN
FACULDADE DE FORMAÇÃO DE PROFESSORES DA MATA SUL;FAMASUL;Palmares;26;PE
CENTRO DE ENSINO SUPERIOR DE ARCOVERDE;CESA;Arcoverde;26;PE
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE SÃO JOSÉ DO RIO PARDO;FFCL;São José do Rio Pardo;35;SP
UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Blumenau;42;SC
FACULDADE DA REGIÃO DOS LAGOS;FERLAGOS;Cabo Frio;33;RJ
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ALEGRE;FAFIA;Alegre;32;ES
INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE CATANDUVA;IMES CATANDUVA;Catanduva;35;SP
CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ;UNIDAVI;Rio do Sul;42;SC
UNIVERSIDADE DA REGIÃO DE JOINVILLE;UNIVILLE;Joinville;42;SC
UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Joaçaba;42;SC
UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Itajaí;42;SC
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;FAFIMA;Macaé;33;RJ
CENTRO UNIVERSITÁRIO DE BRUSQUE;UNIFEBE;Brusque;42;SC
FACULDADE DE MEDICINA DE JUNDIAÍ;FMJ;Jundiaí;35;SP
ESCOLA SUPERIOR DE EDUCAÇÃO FÍSICA DE JUNDIAÍ;ESEFJ;Jundiaí;35;SP
UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ;UVA;Sobral;23;CE
FACULDADE DE DIREITO DE CONSELHEIRO LAFAIETE;FDCL;Conselheiro Lafaiete;31;MG
UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;UFSJ;São João del Rei;31;MG
FACULDADES INTEGRADAS RUI BARBOSA;FIRB;Andradina;35;SP
CENTRO UNIVERSITÁRIO DE ARARAQUARA;UNIARA;Araraquara;35;SP
CENTRO UNIVERSITÁRIO DE ARARAS -;UNAR;Araras;35;SP
INSTITUTO NACIONAL DE TELECOMUNICAÇÕES;INATEL;Santa Rita do Sapucaí;31;MG
FACULDADE DE EDUCAÇÃO FÍSICA DE BARRA BONITA;FAEFI;Barra Bonita;35;SP
CENTRO UNIVERSITÁRIO CLARETIANO;CEUCLAR;Batatais;35;SP
UNIVERSIDADE DO SAGRADO CORAÇÃO;USC;Bauru;35;SP
CENTRO UNIVERSITÁRIO BARÃO DE MAUÁ;CBM;Ribeirão Preto;35;SP
FACULDADE DE CIÊNCIAS ECONÔMICAS DO TRIÂNGULO MINEIRO;FCETM;Uberaba;31;MG
UNIVERSIDADE SEVERINO SOMBRA;USS;Vassouras;33;RJ
FACULDADE DE DIREITO DE VARGINHA - FADIVA;FADIVA;Varginha;31;MG
CENTRO UNIVERSITÁRIO DO TRIÂNGULO;UNITRI;Uberlândia;31;MG
UNIVERSIDADE DE UBERABA;UNIUBE;Uberaba;31;MG
FACULDADE DE CIÊNCIAS HUMANAS DE OLINDA;FACHO;Olinda;26;PE
CENTRO UNIVERSITÁRIO DE RIO PRETO;UNIRP;São José do Rio Preto;35;SP
FACULDADE DE MEDICINA DE SÃO JOSÉ DO RIO PRETO;FAMERP;São José do Rio Preto;35;SP
UNIVERSIDADE DE SOROCABA;UNISO;Sorocaba;35;SP
ESCOLA DE ADMINISTRAÇÃO DE EMPRESAS DE SÃO PAULO;FGV-EAESP;São Paulo;35;SP
FACULDADE DE CIÊNCIAS CONTÁBEIS;FACIC;Salvador;29;BA
CONSERVATÓRIO BRASILEIRO DE MÚSICA - CENTRO UNIVERSITÁRIO;CBM/CEU;Rio de Janeiro;33;RJ
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE CARUARU;FAFICA;Caruaru;26;PE
FACULDADE FRASSINETTI DO RECIFE;FAFIRE;Recife;26;PE
CENTRO UNIVERSITÁRIO ASSUNÇÃO;UNIFAI;São Paulo;35;SP
CENTRO UNIVERSITÁRIO BELAS ARTES DE SÃO PAULO;FEBASP;São Paulo;35;SP
UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Rio de Janeiro;33;RJ
UNIVERSIDADE VEIGA DE ALMEIDA;UVA;Rio de Janeiro;33;RJ
FAI - CENTRO DE ENSINO SUPERIOR EM GESTÃO, TECNOLOGIA E EDUCAÇÃO;;Santa Rita do Sapucaí;31;MG
UNIVERSIDADE METODISTA DE SÃO PAULO;UMESP;São Bernardo do Campo;35;SP
FACULDADES DA FUNDAÇÃO DE ENSINO DE MOCOCA;FAFEM;Mococa;35;SP
FACULDADE DE DIREITO DO SUL DE MINAS;FDSM;Pouso Alegre;31;MG
UNIVERSIDADE CASTELO BRANCO;UCB;Rio de Janeiro;33;RJ
ESCOLA DE MEDICINA SOUZA MARQUES DA FUNDAÇÃO TÉCNICO-EDUCACIONAL SOUZA MARQUES;EMSM;Rio de Janeiro;33;RJ
FACULDADE DE CIÊNCIAS CONTÁBEIS E DE ADMINISTRAÇÃO DE EMPRESAS;FCCAE;Rio de Janeiro;33;RJ
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS SOUZA MARQUES;FFCLSM;Rio de Janeiro;33;RJ
FACULDADE DE ENGENHARIA SOUZA MARQUES;FESM;Rio de Janeiro;33;RJ
ESCOLA DE ENFERMAGEM DA FUNDAÇÃO TÉCNICO EDUCACIONAL SOUZA MARQUES;EEFTESM;Rio de Janeiro;33;RJ
FACULDADE MORAES JÚNIOR - MACKENZIE RIO;FMJ - MACKENZIE RIO;Rio de Janeiro;33;RJ
FACULDADE DE EDUCAÇÃO SUPERIOR DO PARANÁ;FESPPR;Curitiba;41;PR
FACULDADE CÁSPER LÍBERO;FCL;São Paulo;35;SP
FACULDADE DE ECONOMIA E FINANÇAS DO RIO DE JANEIRO;FEFRJ;Rio de Janeiro;33;RJ
UNIVERSIDADE SÃO JUDAS TADEU;USJT;São Paulo;35;SP
CENTRO UNIVERSITÁRIO ÍTALO-BRASILEIRO;UNIÍTALO;São Paulo;35;SP
CENTRO UNIVERSITÁRIO MOURA LACERDA;CUML;Ribeirão Preto;35;SP
UNIVERSIDADE DE RIBEIRÃO PRETO;UNAERP;Ribeirão Preto;35;SP
CENTRO UNIVERSITÁRIO ÁLVARES PENTEADO;FECAP;São Paulo;35;SP
FACULDADE DE ENGENHARIA DE MINAS GERAIS - FEAMIG;FEAMIG;Belo Horizonte;31;MG
CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX;CEUNIH;Belo Horizonte;31;MG
CENTRO UNIVERSITÁRIO DAS FACULDADES ASSOCIADAS DE ENSINO - FAE;UNIFAE;São João da Boa Vista;35;SP
FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE DUQUE DE CAXIAS;FFCLDC;Duque de Caxias;33;RJ
FACULDADE DE EDUCAÇÃO CIÊNCIAS E ARTES DOM BOSCO DE MONTE APRAZÍVEL;FAECA DOM BOSCO;Monte Aprazível;35;SP
FACULDADE SÃO JUDAS TADEU;FSJT;Rio de Janeiro;33;RJ
UNIVERSIDADE CRUZEIRO DO SUL;UNICSUL;São Paulo;35;SP
CENTRO UNIVERSITÁRIO DE VOTUPORANGA;UNIFEV;Votuporanga;35;SP
FACULDADE DE MEDICINA DO ABC;FMABC;Santo André;35;SP
INSTITUTO DE ENSINO SUPERIOR SANTO ANDRÉ;IESA;Santo André;35;SP
CENTRO UNIVERSITÁRIO LUSÍADA;UNILUS;Santos;35;SP
UNIVERSIDADE CATÓLICA DE SANTOS;UNISANTOS;Santos;35;SP
FACULDADE DE SÃO BERNARDO DO CAMPO - FASB;FASB I;São Bernardo do Campo;35;SP
FACULDADES OSWALDO CRUZ;FOC;São Paulo;35;SP
UNIVERSIDADE SANTA ÚRSULA;USU;Rio de Janeiro;33;RJ
CENTRO UNIVERSITÁRIO ANHANGUERA;;Santo André;35;SP
FACULDADE DO CLUBE NÁUTICO MOGIANO;FCNM;Mogi das Cruzes;35;SP
CENTRO UNIVERSITÁRIO FIEO;UNIFIEO;Osasco;35;SP
CENTRO UNIVERSITÁRIO CAPITAL;UNICAPITAL;São Paulo;35;SP
FACULDADE DE ENGENHARIA E AGRIMENSURA DE PIRASSUNUNGA - FEAP;FEAP;Pirassununga;35;SP
FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE PIRAJU;FAFIP;Piraju;35;SP
FACULDADES INTEGRADAS CAMPOS SALLES;FICS;São Paulo;35;SP
FACULDADES INTEGRADAS DE OURINHOS;FIO;Ourinhos;35;SP
UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Piracicaba;35;SP
FACULDADES INTEGRADAS ESPÍRITO SANTENSES;FAESA I;Vitória;32;ES
FACULDADE DE DIREITO DA ALTA PAULISTA;FADAP;Tupã;35;SP
FACULDADE FACCAT;FACCAT;Tupã;35;SP
FACULDADES ESEFAP;;Tupã;35;SP
UNIVERSIDADE DO OESTE PAULISTA;UNOESTE;Presidente Prudente;35;SP
UNIVERSIDADE DO VALE DO PARAÍBA;UNIVAP;São José dos Campos;35;SP
FACULDADE DE DIREITO DE SOROCABA;FADI;Sorocaba;35;SP
CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;UNISUAM;Rio de Janeiro;33;RJ
FACULDADES INTEGRADAS SIMONSEN;FIS;Rio de Janeiro;33;RJ
FACULDADES INTEGRADAS HÉLIO ALONSO;FACHA;Rio de Janeiro;33;RJ
FACULDADE DE MEDICINA DE ITAJUBÁ;FMIT;Itajubá;31;MG
FACULDADE DE DIREITO DO VALE DO RIO DOCE;FADIVALE;Governador Valadares;31;MG
FACULDADE TRÊS DE MAIO;SETREM;Três de Maio;43;RS
UNIVERSIDADE DE SANTA CRUZ DO SUL;UNISC;Santa Cruz do Sul;43;RS
UNIVERSIDADE DA REGIÃO DA CAMPANHA;URCAMP;Bagé;43;RS
UNIVERSIDADE NORTE DO PARANÁ;UNOPAR;Londrina;41;PR
FACULDADE DE JANDAIA DO SUL;FAFIJAN;Jandaia do Sul;41;PR
FACULDADE DE CIÊNCIAS ECONÔMICAS, ADMINISTRATIVAS E CONTÁBEIS DE DIVINÓPOLIS;FACED;Divinópolis;31;MG
FACULDADE DE MEDICINA DE BARBACENA;FAME;Barbacena;31;MG
UNIVERSIDADE PRESIDENTE ANTÔNIO CARLOS;UNIPAC;Barbacena;31;MG
UNIVERSIDADE NOVE DE JULHO;UNINOVE;São Paulo;35;SP
UNIVERSIDADE CAMILO CASTELO BRANCO;UNICASTELO;São Paulo;35;SP
FACULDADE DE DESENHO DE TATUÍ;FDT;Tatuí;35;SP
UNIVERSIDADE PAULISTA;UNIP;São Paulo;35;SP
UNIVERSIDADE IGUAÇU;UNIG;Nova Iguaçu;33;RJ
FACULDADE MACHADO SOBRINHO;FMS;Juiz de Fora;31;MG
CENTRO DE ENSINO SUPERIOR DE JUIZ DE FORA;CES/JF;Juiz de Fora;31;MG
PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS;PUC MINAS;Belo Horizonte;31;MG
FACULDADE SANTA EMÍLIA DE RODAT;FASER;João Pessoa;25;PB
CENTRO UNIVERSITÁRIO NEWTON PAIVA;NEWTON PAIVA;Belo Horizonte;31;MG
CENTRO UNIVERSITÁRIO UNA;UNA;Belo Horizonte;31;MG
ESCOLA DE ENGENHARIA KENNEDY;EEK;Belo Horizonte;31;MG
INSTITUTO SUPERIOR DE CIÊNCIAS APLICADAS - ISCA;ISCA;Limeira;35;SP
CENTRO UNIVERSITÁRIO DE BELO HORIZONTE;UNI-BH;Belo Horizonte;31;MG
FACULDADE DE CIÊNCIAS MÉDICAS DE MINAS GERAIS;FCMMG;Belo Horizonte;31;MG
CENTRO UNIVERSITÁRIO DE JOÃO PESSOA;UNIPÊ;João Pessoa;25;PB
FACULDADE EVANGÉLICA DO PARANÁ;FEPAR;Curitiba;41;PR
UNIVERSIDADE TUIUTI DO PARANÁ;UTP;Curitiba;41;PR
CENTRO UNIVERSITÁRIO PAULISTANO;UNIPAULISTANA;São Paulo;35;SP
FACULDADE PAULISTA DE SERVIÇO SOCIAL DE SÃO CAETANO DO SUL;FAPSS-SCS;São Caetano do Sul;35;SP
FACULDADE PAULISTA DE SERVIÇO SOCIAL;FAPSS-SP.;São Paulo;35;SP
FACULDADE MOZARTEUM DE SÃO PAULO;FAMOSP;São Paulo;35;SP
UNIVERSIDADE ESTADUAL DE MONTES CLAROS;UNIMONTES;Montes Claros;31;MG
FACULDADE DE EDUCAÇÃO FÍSICA DA ASSOCIAÇÃO CRISTÃ DE MOÇOS DE SOROCABA;FEFISO;Sorocaba;35;SP
FACULDADE PAULISTA DE ARTES;FPA;São Paulo;35;SP
